user_id,user_first_name,user_last_name,user_email,user_mobile_number,user_password,user_membership_status,address-id,address-country,address-state,address-city,address-postcode,address-type,category_id,category_name,category_description
6349,Sonnnie,Plessing,splessingp5@dell.com,(916) 6655075,rV2'nW&@!trSn,Prime,82,United States,California,Sacramento,94237,Business,12,Shoes & Jewelry,nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros
9188,Stephie,Aspland,sasplandp6@webmd.com,(501) 1375819,pX4+PTr7idc&,Prime,89,United States,Arkansas,North Little Rock,72199,Residential,1,Clothing,platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris
6960,Noell,De Bernardis,ndebernardisp7@ning.com,(661) 9354962,"vZ4~J""2cRT{`",Prime,45,United States,California,Palmdale,93591,Residential,13,Electronics,lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem
8340,Alexi,Barnett,abarnettp8@eventbrite.com,(805) 3425477,pX3}RTs&|=6,Prime,187,United States,California,Simi Valley,93094,Business,1,Books,ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla
4788,Otha,Como,ocomop9@cpanel.net,(336) 9574752,tW7~}<+8,Not Prime,24,United States,North Carolina,High Point,27264,Residential,7,Grocery & Gourmet Food,lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et
7264,Emmerich,Coventry,ecoventrypa@hugedomains.com,(704) 9406078,kM5%<!~w{wzY,Prime,196,United States,North Carolina,Charlotte,28263,Business,6,Books,id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus
2972,Starr,Metcalfe,smetcalfepb@slideshare.net,(757) 8897767,oP6+P!V6w\yr0s,Prime,143,United States,Virginia,Virginia Beach,23459,Residential,13,Shoes & Jewelry,amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue
6075,Becca,Gigg,bgiggpc@i2i.jp,(716) 3796924,"kV2_cTKw_1px""(I|",Prime,162,United States,New York,Buffalo,14225,Residential,6,Books,ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis
5892,Farrel,Lethieulier,flethieulierpd@blogspot.com,(443) 6112603,fG2%H#N3&6,Prime,89,United States,Maryland,Baltimore,21239,Business,12,Clothing,augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl
7079,Clo,Piens,cpienspe@ehow.com,(408) 4844687,nM8=pnWn7HiC4av,Prime,104,United States,California,San Jose,95123,Residential,8,Books,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque
7475,Chastity,Danielsohn,cdanielsohnpf@ocn.ne.jp,(248) 1117356,oJ2?\UkEAcr,Prime,33,United States,Michigan,Farmington,48335,Business,12,Books,neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis
1819,Henrietta,Christou,hchristoupg@hatena.ne.jp,(847) 8984303,iA6+V?FAaqHoWJS,Prime,72,United States,Illinois,Palatine,60078,Business,6,Grocery & Gourmet Food,enim leo rhoncus sed vestibulum sit amet cursus id turpis integer
4885,Cristie,O'Fogerty,cofogertyph@about.me,(712) 9999404,nP6.Kld.'Mpj4,Prime,29,United States,Iowa,Sioux City,51105,Business,1,Electronics,id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien
6599,Edythe,Arias,eariaspi@msn.com,(507) 9111076,qM9>WOsJVaDxPd8,Prime,151,United States,Minnesota,Rochester,55905,Residential,9,Books,eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu
8340,Yalonda,Ferraron,yferraronpj@tiny.cc,(312) 1393033,"zP4""1p0)",Not Prime,49,United States,Illinois,Schaumburg,60193,Residential,7,Clothing,eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio
6523,Serena,Kulas,skulaspk@omniture.com,(772) 6668053,xB3`52=7cA(`Fu$,Not Prime,178,United States,Florida,Port Saint Lucie,34985,Residential,8,Shoes & Jewelry,arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget
9282,Addy,Roncelli,aroncellipl@tripod.com,(214) 8082065,cV9}F<&0,Prime,69,United States,Texas,Dallas,75216,Business,8,Books,potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus
1307,Rubia,Glennon,rglennonpm@imdb.com,(719) 9537580,wA9(JCQ+w,Prime,32,United States,Colorado,Colorado Springs,80930,Business,7,Books,est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac
8648,Kay,Borrel,kborrelpn@surveymonkey.com,(571) 6192433,sR8+3d'F,Prime,155,United States,Virginia,Springfield,22156,Residential,14,Books,aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut
7855,Lilly,Ortmann,lortmannpo@multiply.com,(585) 5920723,yB9~lSO$HY,Not Prime,15,United States,New York,Rochester,14619,Residential,3,Shoes & Jewelry,rutrum rutrum neque aenean auctor gravida sem praesent id massa
8904,Aluino,Harsent,aharsentpp@ning.com,(260) 3321702,sM8`>}~J,Prime,30,United States,Indiana,Fort Wayne,46896,Residential,7,Electronics,rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa
5582,Bekki,O'Ruane,boruanepq@yellowbook.com,(918) 2156128,xK5$R}<9?=3G{(,Prime,70,United States,Oklahoma,Tulsa,74116,Business,10,Shoes & Jewelry,consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus
6797,Rosabel,Wigsell,rwigsellpr@canalblog.com,(719) 1630249,"xJ2}\T,Kg9rb?c",Not Prime,31,United States,Colorado,Colorado Springs,80905,Residential,7,Books,porttitor id consequat in consequat ut nulla sed accumsan felis ut
4892,Carling,McInility,cmcinilityps@netvibes.com,(229) 3846126,qF3'7?V1XT|t~@)U,Prime,94,United States,Georgia,Albany,31704,Residential,3,Grocery & Gourmet Food,sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus
4111,Sibyl,Spittles,sspittlespt@goodreads.com,(321) 7908081,"qG4&u@q""Xv4(q(b",Prime,143,United States,Florida,Orlando,32835,Residential,7,Shoes & Jewelry,odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer
3483,Charmine,Gumery,cgumerypu@nasa.gov,(719) 2247298,kH0/Ty$rV6|jU,Not Prime,106,United States,Colorado,Colorado Springs,80905,Residential,15,Books,ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris
4787,Hubey,Asling,haslingpv@fc2.com,(225) 6769525,tZ6'U&i4HW>4|,Prime,112,United States,Louisiana,Baton Rouge,70894,Residential,12,Clothing,nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo
9372,Care,Volker,cvolkerpw@amazon.co.jp,(610) 7026730,vW8.CW#E.y@,Prime,198,United States,Pennsylvania,Allentown,18105,Business,6,Books,leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat
1602,Belia,Refford,breffordpx@topsy.com,(775) 1358822,yW0#UkE_N,Not Prime,158,United States,Nevada,Carson City,89706,Residential,4,Books,porta volutpat quam pede lobortis ligula sit amet eleifend pede libero
4418,Verile,Riall,vriallpy@amazonaws.com,(713) 1459660,oB3=z\3Mp6N6|~G,Not Prime,127,United States,Texas,Houston,77260,Residential,4,Books,justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus
4437,Ania,Lilburn,alilburnpz@uiuc.edu,(510) 8417553,sU5{vT!O&`ov@B*,Prime,34,United States,California,Richmond,94807,Residential,1,Books,donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce
8570,Urson,Palfery,upalferyq0@slate.com,(517) 1525424,"cM0&h""xa",Not Prime,190,United States,Michigan,Lansing,48919,Business,5,Clothing,ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse
1953,Di,Varvara,dvarvaraq1@gnu.org,(716) 8286407,yS1.cO/E3{IA6,Prime,74,United States,New York,Buffalo,14225,Business,11,Clothing,felis donec semper sapien a libero nam dui proin leo odio
9089,Fletch,Christensen,fchristensenq2@elpais.com,(951) 8702656,jQ1})SM{tn,Prime,116,United States,California,Corona,92878,Residential,1,Grocery & Gourmet Food,convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar
5532,Haven,Mulcaster,hmulcasterq3@storify.com,(916) 1825497,gE3}eLy)uj92!'<},Prime,46,United States,California,Sacramento,94297,Residential,6,Shoes & Jewelry,non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue
4410,Hercules,Redparth,hredparthq4@dropbox.com,(410) 3210608,vH3~U/N1Sr+=Y,Not Prime,1,United States,Maryland,Baltimore,21216,Business,4,Books,velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta
2337,Ajay,McNaughton,amcnaughtonq5@thetimes.co.uk,(913) 6696997,pS5.zZL=,Prime,196,United States,Kansas,Kansas City,66112,Residential,12,Clothing,aenean fermentum donec ut mauris eget massa tempor convallis nulla
8957,Brit,Sein,bseinq6@free.fr,(937) 1352854,"aD5""<17,""5Wyw",Prime,98,United States,Ohio,Dayton,45440,Residential,5,Clothing,velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in
8933,Price,Stancer,pstancerq7@php.net,(208) 6381858,fO5(u=&QD&eWd4z,Prime,68,United States,Idaho,Boise,83732,Business,8,Shoes & Jewelry,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor
1976,Suzy,Winfindine,swinfindineq8@ning.com,(253) 4629712,jT8#?(D@EIgD,Not Prime,13,United States,Washington,Tacoma,98464,Other,5,Shoes & Jewelry,ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec
1501,Beatrice,Antognazzi,bantognazziq9@bigcartel.com,(405) 7586255,"iL3`u4""(""%y&}",Prime,88,United States,Oklahoma,Oklahoma City,73173,Residential,5,Electronics,turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris
6528,Jedidiah,Peggrem,jpeggremqa@imageshack.us,(312) 2128967,mY3=VtXi8y<,Not Prime,55,United States,Illinois,Chicago,60614,Business,1,Books,nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis
8003,Fee,Tomei,ftomeiqb@noaa.gov,(404) 1690465,gJ6{=4R19%Ihn,Prime,162,United States,Georgia,Atlanta,30316,Business,3,Shoes & Jewelry,dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium
9062,Brunhilda,Maven,bmavenqc@geocities.com,(330) 2155755,fM9{r').n>s<F,Prime,114,United States,Ohio,Youngstown,44511,Business,12,Shoes & Jewelry,ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor
2030,Rikki,Usborn,rusbornqd@jugem.jp,(515) 6666600,cQ7%Sv.rB>AX)821,Prime,190,United States,Iowa,Des Moines,50362,Business,4,Shoes & Jewelry,amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam
9561,Jehu,Schwanden,jschwandenqe@mac.com,(513) 3188455,zG4~}0Qq|%,Prime,79,United States,Ohio,Cincinnati,45254,Residential,5,Toys & Games,orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel
6221,Franny,Shippam,fshippamqf@kickstarter.com,(952) 9032571,dG7(C}cnu>,Prime,168,United States,Minnesota,Young America,55573,Residential,3,Books,laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem
2043,Genovera,Whisby,gwhisbyqg@opera.com,(318) 1518958,iA9#eb.U@J!X,Prime,158,United States,Louisiana,Shreveport,71115,Other,14,Shoes & Jewelry,a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in
8805,Ash,Beningfield,abeningfieldqh@time.com,(915) 8765877,zW0.T|Y>RcO4S,Not Prime,125,United States,Texas,El Paso,88541,Residential,13,Electronics,luctus nec molestie sed justo pellentesque viverra pede ac diam
5946,Norean,Dechelette,ndecheletteqi@auda.org.au,(661) 4984445,uY0*Nq1?)uhC(,Prime,37,United States,California,Palmdale,93591,Residential,10,Books,turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante
7756,Marietta,Kolodziejski,mkolodziejskiqj@narod.ru,(405) 3399570,hW0_9}=r?,Prime,82,United States,Oklahoma,Oklahoma City,73173,Residential,2,Electronics,rhoncus sed vestibulum sit amet cursus id turpis integer aliquet
9934,Fredericka,Ralton,fraltonqk@ocn.ne.jp,(321) 8189992,iV4?ml{P,Not Prime,123,United States,Florida,Melbourne,32941,Business,5,Books,auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo
6841,Ashil,Soans,asoansql@virginia.edu,(714) 2357228,zE3\*3Ap#Nt_gKl,Not Prime,20,United States,California,Los Angeles,90040,Business,3,Books,nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc
3170,Jen,Rehme,jrehmeqm@altervista.org,(404) 9520264,"lN7,Cikt{3o3K/b)",Not Prime,106,United States,Georgia,Atlanta,31136,Residential,14,Books,sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque
4579,Julianne,Witsey,jwitseyqn@chronoengine.com,(205) 5706497,gT9'ls*_\ZQw+.#,Prime,71,United States,Alabama,Birmingham,35254,Residential,10,Books,id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis
6973,Hilliary,Clendennen,hclendennenqo@lulu.com,(616) 8348506,eD3'zlE{s+ENU,Prime,54,United States,Michigan,Grand Rapids,49505,Business,4,Books,vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer
9046,Marc,Romke,mromkeqp@aol.com,(504) 1996179,cH2_%<Dj<3jG,Prime,188,United States,Louisiana,New Orleans,70183,Other,3,Clothing,nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac
5369,Zorina,Easterbrook,zeasterbrookqq@symantec.com,(304) 7226652,eY3`Jb01o_ny,Prime,79,United States,West Virginia,Charleston,25362,Other,4,Books,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio
3009,Temple,Shedden,tsheddenqr@webmd.com,(507) 1463576,tO8(HY*#ao_Ety=J,Not Prime,25,United States,Minnesota,Rochester,55905,Residential,15,Grocery & Gourmet Food,amet sem fusce consequat nulla nisl nunc nisl duis bibendum
1381,Heddie,Sylvester,hsylvesterqs@jalbum.net,(501) 9546272,jH7&VU_!Kxk_9AH,Prime,18,United States,Arkansas,Little Rock,72204,Residential,13,Electronics,vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta
5297,Retha,Eliyahu,reliyahuqt@hugedomains.com,(907) 2549087,kQ2`<vL2<yD,Not Prime,33,United States,Alaska,Anchorage,99599,Business,2,Books,purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea
6742,Rafaellle,Crowe,rcrowequ@vkontakte.ru,(316) 5486434,dM9!G6'2y`,Not Prime,68,United States,Kansas,Wichita,67236,Residential,2,Clothing,odio in hac habitasse platea dictumst maecenas ut massa quis
5502,Raul,Maxstead,rmaxsteadqv@sakura.ne.jp,(816) 8105631,eH7$W1rf\ptX,Prime,62,United States,Kansas,Shawnee Mission,66205,Residential,13,Books,diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere
6144,Aili,Valerius,avaleriusqw@symantec.com,(512) 9581680,aS4(Wq#Z=,Prime,109,United States,Texas,Austin,78726,Business,10,Books,vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit
3080,Aurie,Stembridge,astembridgeqx@4shared.com,(704) 6778294,qM2\/m<wf&nZU5v8,Prime,155,United States,North Carolina,Charlotte,28299,Residential,13,Grocery & Gourmet Food,gravida nisi at nibh in hac habitasse platea dictumst aliquam augue
6458,Farand,Cuniam,fcuniamqy@about.com,(562) 3026098,xR3)9trHumIh?,Not Prime,181,United States,California,Huntington Beach,92648,Business,7,Electronics,et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum
6299,Lilas,Askin,laskinqz@usnews.com,(559) 4916361,jM7)V00QbRN2@rro,Prime,69,United States,California,Fresno,93773,Residential,3,Shoes & Jewelry,posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat
7082,Sharai,Castana,scastanar0@forbes.com,(304) 5759870,iD4~I*W(+KC4B,Prime,46,United States,West Virginia,Huntington,25709,Residential,14,Electronics,duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in
9557,Krishna,Millier,kmillierr1@php.net,(518) 9525837,"aV3<\""bSy/tSF",Not Prime,161,United States,New York,Schenectady,12305,Business,2,Clothing,leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac
1824,Costanza,Avramow,cavramowr2@aboutads.info,(205) 2274103,sD6|ADj*/X$i_T,Prime,8,United States,Alabama,Birmingham,35290,Residential,7,Clothing,neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus
3509,Clarey,Buckoke,cbuckoker3@engadget.com,(202) 5082504,"mY5\o)jQl,/Yy9*",Prime,149,United States,District of Columbia,Washington,20535,Business,2,Toys & Games,consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis
2862,Delia,Feldklein,dfeldkleinr4@narod.ru,(281) 7464238,yL2{aO9=bp4&,Prime,163,United States,Texas,Houston,77075,Other,9,Clothing,justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus
4257,Jonis,Matousek,jmatousekr5@vistaprint.com,(937) 5833071,sJ3'Ep5(HNbsIs&h,Prime,111,United States,Ohio,Dayton,45440,Business,7,Grocery & Gourmet Food,eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis
4527,Gordan,O'Fielly,gofiellyr6@chronoengine.com,(254) 3741993,gG1#KoXbqb9d,Prime,110,United States,Texas,Gatesville,76598,Residential,13,Books,risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in
9688,Cecile,Neiland,cneilandr7@amazon.co.jp,(225) 1767631,yT0\1GDb,Prime,180,United States,Louisiana,Baton Rouge,70836,Residential,5,Grocery & Gourmet Food,sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus
2366,Wilone,Burwell,wburwellr8@dagondesign.com,(503) 4091805,wB2&5hzR%)T,Not Prime,11,United States,Oregon,Portland,97229,Residential,9,Grocery & Gourmet Food,mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam
8207,Izzy,Gooday,igoodayr9@discuz.net,(208) 3355992,bR2/p!QdD/=7h1,Prime,167,United States,Idaho,Boise,83732,Residential,11,Books,elit proin risus praesent lectus vestibulum quam sapien varius ut
